Mean Speckle Flow Index,Mean Speckle Contrast
14641.363829794836,0.06035706713154723
14445.304399151264,0.06074738694851917
14326.290217235593,0.06101683685760828
14247.051233792128,0.061164856527214304
14167.2412091079,0.061317427326451485
14047.708147664216,0.061606555210975494
14111.36143498995,0.06144137827044865
14122.796077010178,0.06145007588069583
14166.238107251103,0.061293283433548444
14141.088601610265,0.06135450997857795
14187.026852088467,0.061273154608409
14132.88247892971,0.061399830614343974
14098.302035172417,0.06145986894808713
13972.99355388461,0.06170349387551306
13865.273489673511,0.061947987976482044
13712.532514614222,0.06227470449187705
13690.053459060762,0.06234078038300118
13640.050878007807,0.06244051841868701
13698.206175898904,0.06232119009102455
13658.80600130264,0.06241837967649655
13677.617482119133,0.062333652230493586
13686.539776440992,0.06233923869551562
13757.101264582441,0.062213531989226245
13788.61177347998,0.06216574510557692
13728.373889757137,0.06225329328370429
13564.37665533111,0.06263162754682572
