0,1,2,3,4,5,6,7,8,9,10,11,12
4488.800070654449,3260.53999321111,2927.390456845462,4062.0222334258824,3614.418906753073,4667.898053778336,6583.477338184021,993.2966592631202,1169.3278966811447,992.4455509350809,637.6950639527249,267.4156635146528,652.4541425018842
4325.148800738078,3426.390390489527,2985.8558358443415,3761.882964085111,3628.3020874732188,4534.184676525669,5925.733733245266,1030.5115332537682,1111.253201193512,1138.2219428325898,662.885995334333,315.63675930543593,660.0349503954121
4451.70269291431,3614.674157309817,2802.669108288149,3822.8912470442665,3597.0624247712453,4355.117740377373,5933.18045522766,1056.6200089513102,1101.0070555804173,1153.6437905322373,900.700497464039,365.9096776658011,659.3182162165041
4324.081104642988,3735.5266991587014,2977.325166243176,3511.460484436383,4434.226064684153,4302.9822315510455,6387.540897788247,963.7175393513477,1163.9064779614862,749.46414133988,731.9109398479051,455.7186581010927,647.7724303062215
4118.500914435998,3658.5393248021683,2744.7073213448552,3707.496400000829,4329.864483261216,4222.923845658211,6714.7361412239625,1074.8330040455353,1164.837127115759,1497.0358566437494,710.0580532540615,310.8353840374426,612.6155359252389
3900.1298999666624,3580.4942917879707,2942.5612978552626,3631.6078463193585,4283.828727646313,4009.5318646274527,6494.30920940363,1097.3837283959958,1196.6681043054637,1447.396009420896,728.1702373060633,376.18605744229717,607.9611377560975
3922.739944245321,3663.2324864190828,3315.331374652883,3569.2486265907,4256.008136604869,4049.5700935402106,6920.293610025913,1069.1182406410926,1148.095368490508,817.280421540946,682.5725684517062,299.4670713976054,655.5815591478392
3701.124912760051,3750.03366819504,3585.4930245061287,3677.9176012357707,4187.968533628372,4172.597067537026,7268.513945989795,1009.0230952148274,1139.0802882518094,904.7661985377548,809.2069952480393,304.79975785299166,676.11178205366
3809.2330623918897,3499.9330494630562,3342.376806506887,3911.1071619897475,4075.1185895950207,4397.616608182935,6880.680814453663,999.6493690016829,1129.6331788271607,1368.862772673016,718.1092086561146,277.41898127361475,659.0189467875086
3642.1858908977356,3581.8609095251427,3468.9799261563626,4047.742597933312,4085.8514872260557,4576.8565502927995,6598.023058553155,1018.5064798746081,1205.1434676434685,1450.9718601301106,796.0918059968241,314.022291921883,859.4800131788588
3650.553933359709,3404.516842002764,3251.8910927372376,3897.492008450307,4087.0622030714835,4632.608118500443,6538.775147480251,1162.7586816333446,1147.2889631062371,1123.5374812258233,701.856205691443,329.1285818385209,680.7492089367682
3614.05430070728,3262.8686387731605,3451.1953213855363,4121.709928641881,3874.798496040661,4695.38022653679,6838.446054998434,1099.7031602177863,1207.6398777134743,841.4574876746176,791.956766739008,413.347541349122,630.5050513041207
